//////////////////////////////////////////////////////////////////////////
// SUNNY

// AMBIENT     XXXXXXXX      EMISSION      AMB OBJ      DIR            SKY TOP      SKY BOT       SUNCORE       SUNCORONA   SUNSZ   SPRSZ  SPRBR SHDW LTSHD TREESH FARCLP FOGST LTGRD LOWCLOUDSRGB  TOPCLOUDRGB   BOTCLDRGB     BLURRGB       WATERRGBA
// MIDNIGHT
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   180 180 180   180 180 180    -1  -1  -1    -1  -1  -1    9.3    1.2    1.0    60  50  -1   -1.0   -1.0    0.3    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 4PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   180 180 180   180 180 180    -1  -1  -1    -1  -1  -1   -1.0    1.3    1.0    60  50  -1   -1.0   -1.0    0.4    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 5PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   180 180 180   180 180 180    -1  -1  -1    -1  -1  -1   -1.0    1.3    1.0    60  50  -1   -1.0   -1.0    0.5    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 6PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   130 130 130   130 130 130    47  30  14    10   0   0    6.3    1.4    1.0    60  50  -1   -1.0   -1.0    0.6    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 7PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   100 100 105   100 100 105    10  10   0    10   0   0   -1.0    1.5    1.0    60  50  -1   -1.0   -1.0    0.8    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 8PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   100 100 105   100 100 100    10  10   0    10   0   0   -1.0    1.5    1.0    60  50  -1   -1.0   -1.0    1.0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 9PM
 -1  -1  -1    40  40  40    23  23  23    -1  -1  -1    -1  -1  -1    80  80  80    80  80  80    10  10   0    10   0   0   -1.0    1.6    1.0    60  50  -1   -1.0   -1.0    1.0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 10PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1    60  60  60    60  60  60    10  10   0    10   0   0   -1.0    1.7    1.0    60  50  -1   -1.0   -1.0    1.0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110
// 11PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1    50  50  50    50  50  50    10  10   0    10   0   0   -1.0    1.7    1.0    60  50  -1   -1.0   -1.0    1.0     3   2   0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 110

//////////////////////////////////////////////////////////////////////////
// EXTRASUNNY

// AMBIENT     XXXXXXXX      EMISSION      AMB OBJ      DIR            SKY TOP      SKY BOT       SUNCORE       SUNCORONA   SUNSZ   SPRSZ  SPRBR SHDW LTSHD TREESH FARCLP FOGST LTGRD LOWCLOUDSRGB  TOPCLOUDRGB   BOTCLDRGB     BLURRGB       WATERRGBA
// MIDNIGHT
159 166 174    95  95  95    42  37  50    15  23  30   166 170 241     0   0   0    16  16  29   255 255   0     5   0   0   -1.0    1.3    1.0   254  99   0  859.1   -1.0    1.5    -1  -1  -1    -1  -1  -1    -1  -1  -1     0 243 206    42  49  52  80
// 1AM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    16  17  31   255 155   0   255   0   0   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0   -1.0    -1  -1  -1    32  32  32    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 2AM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1   158 163 213    -1  -1  -1    17  19  33   255 128   0   255 128   0   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0   -1.0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  90
// 3AM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    18  22  36   255 128   0   255   0   0   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0   -1.0    13   5   1    -1  -1  -1    -1  -1  -1    -1  -1  -1    33  34  40  90
// 4AM
161 160 167    95  95  95    38  28  66    -1  -1  -1    -1  -1  -1     6  21  25    30  31  40   255 128   0   255 128   0   -1.0   -1.0    1.0   192 100   0   -1.0   -1.0   -1.0    55  21   7    17  17  30    43  37  36     0 219 212    -1  -1  -1  90
// 5AM
 -1  -1  -1    95  95  95    68  49 125    44  29  29    -1  -1  -1   132 102 153    -1  -1  -1   255 128   0   255   0   0   16.0   -1.0    1.0    -1 100  -1   -1.0   39.9   -1.0    70  27  10    95  86 108   123 104 119     0   5   7   145 111  98 100
// 6AM
 -1  -1  -1    90  90  90    85  63   0    41  36  36    -1  -1  -1    -1  -1  -1   220 128  63   255 128   0   255  35   0   12.5   -1.0    1.0   254 100   0   -1.0   -1.0    0.8   100  34  25   205 205 205    35  27  26    43  43  43    -1  -1  -1 100
// 7AM
 -1  -1  -1    90  90  90    69  51  39    47  42  42   139 145 145    90 206 255    -1  -1  -1    -1  -1  -1   255  70   0   11.6   -1.0    1.0    -1  50 129   -1.0   -1.0    0.5   120  40  40    -1  -1  -1    -1  -1  -1   113  74   0   215 192 164  90
// 8AM
252 249 195   100  90  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   255  98   0   10.6   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120  40  40   180 160 180    51  46  34    -1  -1  -1    -1  -1  -1 100
// 9AM
 -1  -1  -1   100 100 100    90  72  47    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   255 113   0    9.7   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120  40  40   172 208 252    60  54  60    -1  -1  -1    -1  -1  -1  80
// 10AM
 -1  -1  -1   100 100 100    -1  -1  -1    56  47  44    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   255 128   0    8.8   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 11AM
 -1  -1  -1   100 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    7.8   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// NOON
158 185 188   100 100 100    73  67  34    63  56  45   255 255 255    67 154 255   138 250 255   254 255 255   255 128   0    6.9   -1.0    1.0    -1   0 253   -1.0   -1.0    1.0   120 100 100   198 223 252    36  33  26    14 128 160   143 224 226  80
// 1PM
 -1  -1  -1   100 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   255 128  60    7.8   -1.0    1.0   255   0  -1 1194.3   10.6    1.0   120 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 2PM
 -1  -1  -1   100 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    8.6   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120 100 100    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  70
// 3PM
171 177 155   100 100 100    65  65  65    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    9.5   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120 100 100    -1  -1  -1    31  31  31    -1  -1  -1    -1  -1  -1  40
// 4PM
171 168 132   100 100 100    -1  -1  -1    69  56  49   255 255 253    43 113 192    27 195 206    -1  -1  -1   255 120 120   11.3   -1.0    1.0    -1   0  -1   -1.0   -1.0    1.0   120 100 100    -1  -1  -1    31  23  22     6 172 211    -1  -1  -1  40
// 5PM
194 186 126   100 100 100    61  68  72    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   255 120 120   13.1   -1.0    1.0    -1   0 225   -1.0   -1.0    0.4   120 100 100   255 255 255    -1  -1  -1    -1  -1  -1   143 170 166  40
// 6PM
183 168 129   100 100 100    38  24  42    51  41  35    -1  -1  -1   216 150  82   222 118  60   255 119   0   255   0   0   14.9   -1.0    1.0   254   0  -1   -1.0   -1.0    0.5   120  40  40   200 171 139    64  25  23   149  49   0   179 149 173  40
// 7PM
171 161 139   100 100 100    39  22   5    48  41  36   255 255 253    -1  -1  -1    -1  -1  -1   255 128   0   255   0   0   14.1   -1.0    1.0    -1  40  33   -1.0   -1.0    0.8   120  40  40    77  66  71    98  98  98   143  40   0    -1  -1  -1  50
// 8PM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   255 128   0   155   0   0   -1.0   -1.0    1.0    -1  60  -1   -1.0   -1.0   -1.0   120  40  40    74  51  47    -1  -1  -1    -1  -1  -1    -1  -1  -1  70
// 9PM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1   210 204 217    54  50  90    70  60  61   255   5   0    55   0   0   -1.0   -1.0    1.0   188  80   0  982.6   -1.0   -1.0   100  34  25    -1  -1  -1    -1  -1  -1     0 218 184    -1  -1  -1  80
// 10PM
 -1  -1  -1    95  95  95    72  53  50    30  37  42    -1  -1  -1    -1  -1  -1    48  41  45   255   5   8     5   8   0   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0   -1.0    70  27  10    27  26  45    34  38  49     0 234 204    -1  -1  -1  90
// 11PM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    26  23  29   255   5   0     5   0   0   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0   -1.0     2   1   0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  80

//////////////////////////////////////////////////////////////////////////
// HURRICANE

// AMBIENT     XXXXXXXX      EMISSION      AMB OBJ      DIR            SKY TOP      SKY BOT       SUNCORE       SUNCORONA   SUNSZ   SPRSZ  SPRBR SHDW LTSHD TREESH FARCLP FOGST LTGRD LOWCLOUDSRGB  TOPCLOUDRGB   BOTCLDRGB     BLURRGB       WATERRGBA
// MIDNIGHT
149 149 161    34  72  96    21  41  76    23  29  29   120 120 127    40  40  40    29  29  29    -1  -1  -1   138 138 138   -1.0    1.5    1.0    -1 100   0  360.2 -320.8    1.0    47  23   6    50  50  50     8   8   8     0  98  27    75  75  87 100
// 1AM
 -1  -1  -1    34  72  96    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0   175 100  -1   -1.0   -1.0    1.0    30  20   0    50  50  50    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 2AM
 -1  -1  -1    34  72  96    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0    1.0    -1  -1  -1    50  50  50    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 3AM
 -1  -1  -1    17  36  48    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0    1.0    -1  -1  -1    50  50  50    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 4AM
 -1  -1  -1    17  36  48    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0    1.0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 5AM
 -1  -1  -1    34  72  96    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0    1.0    70  27  10    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 6AM
 -1  -1  -1    34  72  96    -1  -1  -1    30  32  32    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   12.6    1.5    1.0    -1 100  -1   -1.0   -1.0    0.9   100  34  25    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 7AM
 -1  -1  -1    34  72  96    -1  -1  -1    44  46  46    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  80  -1   -1.0   -1.0    0.8   120  40  40   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 8AM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7   120  40  40   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  90
// 9AM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    80  80  80    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7   120  40  40   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  90
// 10AM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7   120 100 100   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  90
// 11AM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7    -1  -1  -1   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  90
// NOON
158 155 224    85  85  85    24  49  68    59  59  59   159 159 157    52  52  52    73  73  73    64  64  64    91  91  78    8.1    0.5    1.0    96  50   0  376.7 -319.3    0.7   161 132 112   150 150 150    41  41  41     0  56  31   166 157 169  80
// 1PM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7    -1  -1  -1   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  70
// 2PM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7    -1  -1  -1   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 3PM
206 200 255    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    9.3   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7    -1  -1  -1   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  70
// 4PM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1   234 234 196    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7   120 100 100   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  70
// 5PM
 -1  -1  -1    85  85  85    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    9.0   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.7   120  40  40   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  70
// 6PM
133 117 194    85  85  85    43  49  70    -1  -1  -1    -1  -1  -1    80  80  80    -1  -1  -1    -1  -1  -1    -1  -1  -1   14.3   -1.0    1.0    -1  50  -1   -1.0   -1.0    0.8   120  40  40   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 7PM
 -1  -1  -1    34  72  92    -1  -1  -1    -1  -1  -1    -1  -1  -1    80  80  80    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0    1.1    1.0    -1  50  -1   -1.0   -1.0    0.9   120  40  40   150 150 150    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 8PM
 -1  -1  -1    66  97 122    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1  80  -1   -1.0   -1.0    1.0   120  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 9PM
 -1  -1  -1    66  97 122    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0 -200.9    1.0   100  34  25    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1  80
// 10PM
 -1  -1  -1    66  97 122    -1  -1  -1    -1  -1  -1    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0    1.0    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1 100
// 11PM
 -1  -1  -1    34  72  96    -1  -1  -1    37  46  47    -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1   -1.0   -1.0    1.0    -1 100  -1   -1.0   -1.0    1.0    -1  -1  -1    50  50  50    -1  -1  -1    -1  -1  -1    -1  -1  -1 100

//////////////////////////////////////////////////////////////////////////
// EXTRACOLOURS

// AMBIENT     XXXXXXXX      EMISSION      AMB OBJ      DIR            SKY TOP      SKY BOT       SUNCORE       SUNCORONA   SUNSZ   SPRSZ  SPRBR SHDW LTSHD TREESH FARCLP FOGST LTGRD LOWCLOUDSRGB  TOPCLOUDRGB   BOTCLDRGB     BLURRGB       WATERRGBA
// MIDNIGHT
165 165 165    95  95  95     3   3   3    38  38  38   106 101 136    30  70 105   173 161 114   255 255   0     5   0   0    1.0    1.0    1.0   142  99   0 2000.0 -246.7    1.5    30  20   0   170 174 166    49  34  10     0   0   0    32  26  31  80
// 1AM
 91  91  91    95  95  95    38  35  35    63  56  56   153 176 213     0   0   0    64  64  64   255 155   0   255   0   0    1.0    1.0    1.0   255 100   0 2000.0 -240.2   -1.0    30  20   0     0   0   0    31  42  50     0   0   0    -1  -1  -1  80
// 2AM
172 172 148    95  95  95     0   0   0    44  44  44   255 255 255    90 108 134   118 118 118   255 128   0   255 128   0    1.0    1.0    1.0   250 100   0 2000.0 -234.3   -1.0    30  20   0    71  71  71    86  82  83     5   5   0    -1  -1  -1  90
// 3AM
 96  96  96    95  95  95    28  28  28    44  44  44   236 255 231     0   0   0    51  43  29   255 128   0   255   0   0    1.0    0.5    1.0   254 100   0 2000.0 -412.6   -1.0    30  20   0     0   0   0    33  42  50     0   0   0    -1  -1  -1  90
// 4AM
 93  93  93    95  95  95     7   7   6    47  48  47   145 145 169     0   0   0    65  65  65   255 128   0   255 128   0    1.0    1.0    1.0   247 100   0 2000.0 -282.0   -1.0    30  20   0     0   0   0    50  30   0     3   1   3    -1  -1  -1  90
// 5AM
134 134 134    95  95  95    48  48  48    71  70  69   174 174 195    -1  -1  -1    71  71  71   255 128   0   255   0   0    8.4    1.0    1.0   251 100   0  951.7 -222.0   -1.0    70  27  10     0   0   0    50  43  36     7   9   7    -1  -1  -1 100
// 6AM
131 125 119    90  90  90    22  22  22    41  24  24   232 232 176    -1  -1  -1    82  77  37   255 128   0   255 128   0    8.4    1.0    0.9   252 100   0 2000.0 -170.5    0.8   100  34  25    50  50  50   120  92  88     0   8   0    -1  -1  -1 100
// 7AM
143 127 112    90  90  90    11  11  11    41  34  42   223 223 223    -1  -1  -1     0   0   0   255 128   0   255   0   0    7.4    1.0    0.8   253  50   0 2000.0  100.0    0.5   120  40  40   100  90 100   180 100 100     0   0   0    65  54  69  90
// 8AM
215 191 190   100  90  85    11   3   3    36  13  13   205 200 200    -1  -1  -1     0   0   0   255 128   0   255 128   0    4.4    1.0    0.7   255   0   0 2000.0  100.0    1.0   120  40  40   180 160 180   159 142 106     7   0   5    -1  -1  -1 100
// 9AM
103 103 103   100 100 100    22  22  22    73  73  73   159 142 142    -1  -1  -1    71  71  71   255 128   0   255   0   0    4.4    1.0    0.3   252   0   0  236.1 -104.7    1.0     0   0   0     0   0   0     0   0   0     0   0   0    -1  -1  -1  80
// 10AM
201 181 180   100 100 100     0   0   0    20  14  14   114 114 114    -1  -1  -1     0   0   0   255 128   0   255 128   0    2.5    1.0    0.3   248   0   0 2000.0   10.0    1.0   120 100 100   230 249 255    90 126 140     0  11  10    -1  -1  -1  80
// 11AM
169 152 151   100 100 100     0   0   0    38  43  38   117 125 117    -1  -1  -1    -1  -1  -1   255 128   0   255   0   0    2.5    1.0    0.3   245   0   0 2000.0   10.0    1.0   120 100 100   255 255 255   120 120 120     0   8   7    -1  -1  -1  80
// NOON
189 171 171   100 100 100     9   4   3    43  48  38   139 139 139    -1  -1  -1    -1  -1  -1   255 128   0   255 128   0    2.5    1.0    0.3   242   0   0 2000.0   10.0    1.0   120 100 100   255 255 255   120 120 120     2   7   0    -1  -1  -1  80
// 1PM
140 128 127   100 100 100     4   4   4    77  59  54   185 162 142    -1  -1  -1    -1  -1  -1   255 128   0   255   0   0    2.5    1.0    0.3   239   0   0 2000.0   10.0    1.0   120 100 100   255 255 255   120 120 120     9   8   0    80  90 110  80
// 2PM
138 127 126   100 100 100     5   5   5   105  93  89   255 255 255     0   0   0     0   0   0   255 128   0   255 128 120    2.5    1.0    0.3   241   0   0 2000.0   10.0    1.0   120 100 100   255 255 255   120 120 120     9   7   0    -1  -1  -1  70
// 3PM
119 111 111   100 100 100     0   0   0    31  31  30   186 216 255     0   0   0   113  94  31   255 128   0   255 120 120    2.5    0.8    0.3   243   0   0  682.6 -206.5    1.0   120 100 100   255 255 255   120 120 120     9   6   0    -1  -1  -1  40
// 4PM
 -1  -1  -1   100 100 100    -1  -1  -1   161 161 161   255 255 255     0   0   0     0   0   0   255 128   0   255 120 120    2.8    1.0    0.3   245   0   0 2000.0   10.0    1.0   120 100 100   255 255 255   146 106 104    -1  -1  -1    -1  -1  -1  40
// 5PM
 -1  -1  -1   100 100 100    -1  -1  -1    -1  -1  -1   255 253 250    -1  -1  -1    -1  -1  -1   255 128   0   255 120 120    7.0    1.0    0.8   247   0   0 2000.0   10.0    0.4   120 100 100   255 255 255    -1  -1  -1    -1  -1  -1    -1  -1  -1  40
// 6PM
 -1  -1  -1   100 100 100    -1  -1  -1    -1  -1  -1   255 255 170    -1  -1  -1    -1  -1  -1   255 128   0   255   0   0    7.5    1.0    0.9   250   0   0 2000.0   10.0    0.5   120  40  40   172 172 140   200  80  72    -1  -1  -1    72  56  51  40
// 7PM
 -1  -1  -1   100 100 100    -1  -1  -1    -1  -1  -1   215 125 147    -1  -1  -1    -1  -1  -1   255 128   0   255   0   0    7.5    1.0    1.0   252  40   0 2000.0   10.0    0.8   120  40  40   148 168 168   200 117  88    -1  -1  -1    -1  -1  -1  50
// 8PM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1   102 102 103    -1  -1  -1    -1  -1  -1   255 128   0   155   0   0    2.0    1.0    1.0   254  60   0 2000.0   10.0   -1.0   120  40  40   111  91  78   150 119 109    -1  -1  -1    -1  -1  -1  70
// 9PM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1   102 102 103    -1  -1  -1    -1  -1  -1   255   5   0    55   0   0    2.5    1.0    1.0   256  80   0 2000.0   10.0   -1.0   100  34  25   100  85  82    69  56  52     0   0   0    -1  -1  -1  80
// 10PM
 -1  -1  -1    95  95  95    -1  -1  -1    -1  -1  -1   102 102 103    -1  -1  -1    -1  -1  -1   255   5   8     5   8   0    1.0    1.0    1.0   258 100   0 2000.0   10.0   -1.0    70  27  10    45  52  53    52  64  67    -1  -1  -1    -1  -1  -1  90
// 11PM
120 120 120    95  95  95    23  23  23    -1  -1  -1   102 102 103     0   0   0     0   0   0   255   5   0     5   0   0    1.0    1.0    1.0   261 100   0 2000.0   10.0   -1.0    30  20   0    23  32  33    30  33  34     0   0   0    -1  -1  -1  80

//////////////////////////////////////////////////////////////////////////
// SNOW

// AMBIENT     XXXXXXXX      EMISSION      AMB OBJ      DIR            SKY TOP      SKY BOT       SUNCORE       SUNCORONA   SUNSZ   SPRSZ  SPRBR SHDW LTSHD TREESH FARCLP FOGST LTGRD LOWCLOUDSRGB  TOPCLOUDRGB   BOTCLDRGB     BLURRGB       WATERRGBA
// MIDNIGHT
159 184 255    40  40  40    44  44  70    -1  -1  -1   200 200 210    50  50  50    50  50  50    10  10   0    10   0   0    1.0    1.8    1.0    57  50   0  150.0   -1.0    1.0    30  20   0     0   0   0     0   0   0     0   6  13   166 166 166 110
// 1AM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   200 200 214    50  50  50    50  50  50    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -200.0    1.0    30  20   0     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 2AM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   200 200 210    -1  -1  -1    -1  -1  -1    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -200.0    1.0    30  20   0     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 3AM
 47  55  55    40  40  40   108 108 108    -1  -1  -1   200 200 210    -1  -1  -1    -1  -1  -1    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -200.0    1.0    30  20   0     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 4AM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   200 200 210    -1  -1  -1    -1  -1  -1    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -200.0    1.0    30  20   0     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 5AM
103  73  73    40  40  40    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    -1  -1  -1    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -200.0    1.0    70  27  10     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 6AM
132  83  83    40  40  40    99  99  99    -1  -1  -1   215 215 210    77  77  90    87  91 113    10  10   0    10   0   0    8.0   -1.0    1.0    -1  50  -1  150.0 -200.0    0.8   100  34  25     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 7AM
